,Disease,Disease Name,Gene
636,C0206698,Cholangiocarcinoma,5774
637,C0206698,Cholangiocarcinoma,58508
638,C0206698,Cholangiocarcinoma,6092
639,C0206698,Cholangiocarcinoma,6528
640,C0206698,Cholangiocarcinoma,7157
641,C0206698,Cholangiocarcinoma,8289
642,C0206698,Cholangiocarcinoma,8314
643,C0206754,Neuroendocrine Tumors,1027
644,C0206754,Neuroendocrine Tumors,1616
645,C0206754,Neuroendocrine Tumors,4221
646,C0206754,Neuroendocrine Tumors,546
647,C0206754,Neuroendocrine Tumors,5744
648,C0206754,Neuroendocrine Tumors,673
649,C0206754,Neuroendocrine Tumors,6751
650,C0206754,Neuroendocrine Tumors,6752
651,C0206754,Neuroendocrine Tumors,6753
652,C0206754,Neuroendocrine Tumors,7298
653,C0024530,Malaria,1012
654,C0024530,Malaria,114609
655,C0024530,Malaria,1154
656,C0024530,Malaria,1378
657,C0024530,Malaria,1401
658,C0024530,Malaria,2213
659,C0024530,Malaria,2532
660,C0024530,Malaria,256892
661,C0024530,Malaria,259197
662,C0024530,Malaria,28
663,C0024530,Malaria,2993
664,C0024530,Malaria,2995
665,C0024530,Malaria,3240
666,C0024530,Malaria,3383
667,C0024530,Malaria,4055
668,C0024530,Malaria,4843
669,C0024530,Malaria,493
670,C0024530,Malaria,6521
671,C0024530,Malaria,7124
672,C0024530,Malaria,91752
673,C0024530,Malaria,948
674,C0598608,Hyperhomocysteinemia,113235
675,C0598608,Hyperhomocysteinemia,1674
676,C0598608,Hyperhomocysteinemia,27232
677,C0598608,Hyperhomocysteinemia,29108
678,C0598608,Hyperhomocysteinemia,4524
679,C0598608,Hyperhomocysteinemia,4552
680,C0598608,Hyperhomocysteinemia,4868
681,C0598608,Hyperhomocysteinemia,5444
682,C0598608,Hyperhomocysteinemia,7124
683,C0598608,Hyperhomocysteinemia,834
684,C0598608,Hyperhomocysteinemia,875
685,C0019693,HIV Infections,10189
686,C0019693,HIV Infections,10197
687,C0019693,HIV Infections,10204
688,C0019693,HIV Infections,1026
689,C0019693,HIV Infections,10280
690,C0019693,HIV Infections,10436
691,C0019693,HIV Infections,10527
692,C0019693,HIV Infections,10574
693,C0019693,HIV Infections,10594
694,C0019693,HIV Infections,10808
695,C0019693,HIV Infections,10946
696,C0019693,HIV Infections,10980
697,C0019693,HIV Infections,10981
698,C0019693,HIV Infections,1192
699,C0019693,HIV Infections,1232
700,C0019693,HIV Infections,1524
701,C0019693,HIV Infections,1647
702,C0019693,HIV Infections,1973
703,C0019693,HIV Infections,1978
704,C0019693,HIV Infections,213
705,C0019693,HIV Infections,2208
706,C0019693,HIV Infections,22948
707,C0019693,HIV Infections,23198
708,C0019693,HIV Infections,23411
709,C0019693,HIV Infections,2971
710,C0019693,HIV Infections,3068
711,C0019693,HIV Infections,30835
712,C0019693,HIV Infections,3106
713,C0019693,HIV Infections,3107
714,C0019693,HIV Infections,3240
715,C0019693,HIV Infections,329
716,C0019693,HIV Infections,330
717,C0019693,HIV Infections,3313
718,C0019693,HIV Infections,3315
719,C0019693,HIV Infections,3320
720,C0019693,HIV Infections,3326
721,C0019693,HIV Infections,3329
722,C0019693,HIV Infections,335
723,C0019693,HIV Infections,3458
724,C0019693,HIV Infections,3558
725,C0019693,HIV Infections,3559
726,C0019693,HIV Infections,3566
727,C0019693,HIV Infections,3577
728,C0019693,HIV Infections,3586
729,C0019693,HIV Infections,3608
730,C0019693,HIV Infections,3692
731,C0019693,HIV Infections,3811
732,C0019693,HIV Infections,3837
733,C0019693,HIV Infections,393
734,C0019693,HIV Infections,396
735,C0019693,HIV Infections,397
736,C0019693,HIV Infections,4067
737,C0019693,HIV Infections,4150
738,C0019693,HIV Infections,4153
739,C0019693,HIV Infections,4193
740,C0019693,HIV Infections,4927
741,C0019693,HIV Infections,4953
742,C0019693,HIV Infections,5265
743,C0019693,HIV Infections,5479
744,C0019693,HIV Infections,5685
745,C0019693,HIV Infections,5686
746,C0019693,HIV Infections,5687
747,C0019693,HIV Infections,5692
748,C0019693,HIV Infections,5699
749,C0019693,HIV Infections,5702
750,C0019693,HIV Infections,5705
751,C0019693,HIV Infections,5709
752,C0019693,HIV Infections,5714
753,C0019693,HIV Infections,5719
754,C0019693,HIV Infections,5720
755,C0019693,HIV Infections,5721
756,C0019693,HIV Infections,5727
757,C0019693,HIV Infections,581
758,C0019693,HIV Infections,5901
759,C0019693,HIV Infections,5902
760,C0019693,HIV Infections,6347
761,C0019693,HIV Infections,6348
762,C0019693,HIV Infections,6349
763,C0019693,HIV Infections,6356
764,C0019693,HIV Infections,6387
765,C0019693,HIV Infections,6421
766,C0019693,HIV Infections,6426
767,C0019693,HIV Infections,64411
768,C0019693,HIV Infections,6556
769,C0019693,HIV Infections,6634
770,C0019693,HIV Infections,6722
771,C0019693,HIV Infections,6880
772,C0019693,HIV Infections,7203
773,C0019693,HIV Infections,7266
774,C0019693,HIV Infections,7307
775,C0019693,HIV Infections,7528
776,C0019693,HIV Infections,80273
777,C0019693,HIV Infections,85363
778,C0019693,HIV Infections,8662
779,C0019693,HIV Infections,8683
780,C0019693,HIV Infections,9230
781,C0019693,HIV Infections,940
782,C0019693,HIV Infections,9531
783,C0019693,HIV Infections,9861
784,C0019693,HIV Infections,998
785,C0038013,Ankylosing spondylitis,100507436
786,C0038013,Ankylosing spondylitis,101929072
787,C0038013,Ankylosing spondylitis,118429
788,C0038013,Ankylosing spondylitis,149233
789,C0038013,Ankylosing spondylitis,196527
790,C0038013,Ankylosing spondylitis,23046
791,C0038013,Ankylosing spondylitis,3105
792,C0038013,Ankylosing spondylitis,3106
793,C0038013,Ankylosing spondylitis,3593
794,C0038013,Ankylosing spondylitis,51752
795,C0038013,Ankylosing spondylitis,5734
796,C0038013,Ankylosing spondylitis,64170
797,C0038013,Ankylosing spondylitis,7850
798,C0038013,Ankylosing spondylitis,864
799,C0038013,Ankylosing spondylitis,9755
800,C0010606,Adenoid Cystic Carcinoma,10847
801,C0010606,Adenoid Cystic Carcinoma,10933
802,C0010606,Adenoid Cystic Carcinoma,1387
803,C0010606,Adenoid Cystic Carcinoma,1462
804,C0010606,Adenoid Cystic Carcinoma,1612
805,C0010606,Adenoid Cystic Carcinoma,182
806,C0010606,Adenoid Cystic Carcinoma,2011
807,C0010606,Adenoid Cystic Carcinoma,2019
808,C0010606,Adenoid Cystic Carcinoma,2033
809,C0010606,Adenoid Cystic Carcinoma,2175
810,C0010606,Adenoid Cystic Carcinoma,2195
811,C0010606,Adenoid Cystic Carcinoma,221037
812,C0010606,Adenoid Cystic Carcinoma,2264
813,C0010606,Adenoid Cystic Carcinoma,2309
814,C0010606,Adenoid Cystic Carcinoma,23135
815,C0010606,Adenoid Cystic Carcinoma,23209
816,C0010606,Adenoid Cystic Carcinoma,23220
817,C0010606,Adenoid Cystic Carcinoma,23269
818,C0010606,Adenoid Cystic Carcinoma,23543
819,C0010606,Adenoid Cystic Carcinoma,23619
820,C0010606,Adenoid Cystic Carcinoma,23774
821,C0010606,Adenoid Cystic Carcinoma,259266
822,C0010606,Adenoid Cystic Carcinoma,2620
823,C0010606,Adenoid Cystic Carcinoma,2621
824,C0010606,Adenoid Cystic Carcinoma,26292
825,C0010606,Adenoid Cystic Carcinoma,27255
826,C0010606,Adenoid Cystic Carcinoma,27344
827,C0010606,Adenoid Cystic Carcinoma,284058
828,C0010606,Adenoid Cystic Carcinoma,29072
829,C0010606,Adenoid Cystic Carcinoma,29128
830,C0010606,Adenoid Cystic Carcinoma,2982
831,C0010606,Adenoid Cystic Carcinoma,3008
832,C0010606,Adenoid Cystic Carcinoma,3265
833,C0010606,Adenoid Cystic Carcinoma,3485
834,C0010606,Adenoid Cystic Carcinoma,358
835,C0010606,Adenoid Cystic Carcinoma,3645
836,C0010606,Adenoid Cystic Carcinoma,3691
837,C0010606,Adenoid Cystic Carcinoma,3852
838,C0010606,Adenoid Cystic Carcinoma,3866
839,C0010606,Adenoid Cystic Carcinoma,4082
840,C0010606,Adenoid Cystic Carcinoma,4602
841,C0010606,Adenoid Cystic Carcinoma,4603
842,C0010606,Adenoid Cystic Carcinoma,4613
843,C0010606,Adenoid Cystic Carcinoma,472
844,C0010606,Adenoid Cystic Carcinoma,4781
845,C0010606,Adenoid Cystic Carcinoma,4851
846,C0010606,Adenoid Cystic Carcinoma,50805
847,C0010606,Adenoid Cystic Carcinoma,51477
848,C0010606,Adenoid Cystic Carcinoma,51514
849,C0010606,Adenoid Cystic Carcinoma,51659
850,C0010606,Adenoid Cystic Carcinoma,5174
851,C0010606,Adenoid Cystic Carcinoma,51742
852,C0010606,Adenoid Cystic Carcinoma,5176
853,C0010606,Adenoid Cystic Carcinoma,5290
854,C0010606,Adenoid Cystic Carcinoma,53335
855,C0010606,Adenoid Cystic Carcinoma,54441
856,C0010606,Adenoid Cystic Carcinoma,54531
857,C0010606,Adenoid Cystic Carcinoma,546
858,C0010606,Adenoid Cystic Carcinoma,54756
859,C0010606,Adenoid Cystic Carcinoma,54880
860,C0010606,Adenoid Cystic Carcinoma,55294
861,C0010606,Adenoid Cystic Carcinoma,55534
862,C0010606,Adenoid Cystic Carcinoma,55783
863,C0010606,Adenoid Cystic Carcinoma,5591
864,C0010606,Adenoid Cystic Carcinoma,55914
865,C0010606,Adenoid Cystic Carcinoma,5605
866,C0010606,Adenoid Cystic Carcinoma,5728
867,C0010606,Adenoid Cystic Carcinoma,57419
868,C0010606,Adenoid Cystic Carcinoma,5834
869,C0010606,Adenoid Cystic Carcinoma,58508
870,C0010606,Adenoid Cystic Carcinoma,595
871,C0010606,Adenoid Cystic Carcinoma,63035
872,C0010606,Adenoid Cystic Carcinoma,64324
873,C0010606,Adenoid Cystic Carcinoma,6484
874,C0010606,Adenoid Cystic Carcinoma,653220
875,C0010606,Adenoid Cystic Carcinoma,6595
876,C0010606,Adenoid Cystic Carcinoma,6605
877,C0010606,Adenoid Cystic Carcinoma,6651
878,C0010606,Adenoid Cystic Carcinoma,6659
879,C0010606,Adenoid Cystic Carcinoma,6664
880,C0010606,Adenoid Cystic Carcinoma,672
881,C0010606,Adenoid Cystic Carcinoma,7153
882,C0010606,Adenoid Cystic Carcinoma,7157
883,C0010606,Adenoid Cystic Carcinoma,7403
884,C0010606,Adenoid Cystic Carcinoma,7994
885,C0010606,Adenoid Cystic Carcinoma,80303
886,C0010606,Adenoid Cystic Carcinoma,81029
887,C0010606,Adenoid Cystic Carcinoma,81831
888,C0010606,Adenoid Cystic Carcinoma,8243
889,C0010606,Adenoid Cystic Carcinoma,8289
890,C0010606,Adenoid Cystic Carcinoma,8332
891,C0010606,Adenoid Cystic Carcinoma,84159
892,C0010606,Adenoid Cystic Carcinoma,8823
893,C0010606,Adenoid Cystic Carcinoma,9223
894,C0010606,Adenoid Cystic Carcinoma,93986
895,C0010606,Adenoid Cystic Carcinoma,9454
896,C0010606,Adenoid Cystic Carcinoma,9700
897,C0010606,Adenoid Cystic Carcinoma,9863
898,C0010606,Adenoid Cystic Carcinoma,9874
899,C0010606,Adenoid Cystic Carcinoma,999
900,C3495559,Juvenile arthritis,100820829
901,C3495559,Juvenile arthritis,10769
902,C3495559,Juvenile arthritis,10810
903,C3495559,Juvenile arthritis,10826
904,C3495559,Juvenile arthritis,10950
905,C3495559,Juvenile arthritis,11252
906,C3495559,Juvenile arthritis,113
907,C3495559,Juvenile arthritis,1191
908,C3495559,Juvenile arthritis,122416
909,C3495559,Juvenile arthritis,1390
910,C3495559,Juvenile arthritis,139105
911,C3495559,Juvenile arthritis,146225
912,C3495559,Juvenile arthritis,1493
913,C3495559,Juvenile arthritis,150094
914,C3495559,Juvenile arthritis,153020
915,C3495559,Juvenile arthritis,157922
916,C3495559,Juvenile arthritis,1612
917,C3495559,Juvenile arthritis,1647
918,C3495559,Juvenile arthritis,1649
919,C3495559,Juvenile arthritis,1839
920,C3495559,Juvenile arthritis,1843
921,C3495559,Juvenile arthritis,1844
922,C3495559,Juvenile arthritis,1846
923,C3495559,Juvenile arthritis,1950
924,C3495559,Juvenile arthritis,1958
925,C3495559,Juvenile arthritis,196441
926,C3495559,Juvenile arthritis,1998
927,C3495559,Juvenile arthritis,200315
928,C3495559,Juvenile arthritis,2017
929,C3495559,Juvenile arthritis,203228
930,C3495559,Juvenile arthritis,2120
931,C3495559,Juvenile arthritis,2209
932,C3495559,Juvenile arthritis,221037
933,C3495559,Juvenile arthritis,22864
934,C3495559,Juvenile arthritis,23043
935,C3495559,Juvenile arthritis,23074
936,C3495559,Juvenile arthritis,23080
937,C3495559,Juvenile arthritis,23093
938,C3495559,Juvenile arthritis,23166
939,C3495559,Juvenile arthritis,2353
940,C3495559,Juvenile arthritis,2354
941,C3495559,Juvenile arthritis,2355
942,C3495559,Juvenile arthritis,23764
943,C3495559,Juvenile arthritis,239
944,C3495559,Juvenile arthritis,25816
945,C3495559,Juvenile arthritis,26037
946,C3495559,Juvenile arthritis,27086
947,C3495559,Juvenile arthritis,2766
948,C3495559,Juvenile arthritis,2791
949,C3495559,Juvenile arthritis,2812
950,C3495559,Juvenile arthritis,283131
951,C3495559,Juvenile arthritis,2919
952,C3495559,Juvenile arthritis,3012
953,C3495559,Juvenile arthritis,3084
954,C3495559,Juvenile arthritis,3310
955,C3495559,Juvenile arthritis,340205
956,C3495559,Juvenile arthritis,3480
957,C3495559,Juvenile arthritis,353514
958,C3495559,Juvenile arthritis,3557
959,C3495559,Juvenile arthritis,366
960,C3495559,Juvenile arthritis,3674
961,C3495559,Juvenile arthritis,3693
962,C3495559,Juvenile arthritis,3725
963,C3495559,Juvenile arthritis,374
964,C3495559,Juvenile arthritis,3772
965,C3495559,Juvenile arthritis,3845
966,C3495559,Juvenile arthritis,4026
967,C3495559,Juvenile arthritis,4088
968,C3495559,Juvenile arthritis,4133
969,C3495559,Juvenile arthritis,4478
970,C3495559,Juvenile arthritis,473
971,C3495559,Juvenile arthritis,4929
972,C3495559,Juvenile arthritis,4973
973,C3495559,Juvenile arthritis,5008
974,C3495559,Juvenile arthritis,51320
975,C3495559,Juvenile arthritis,51338
976,C3495559,Juvenile arthritis,51741
977,C3495559,Juvenile arthritis,5187
978,C3495559,Juvenile arthritis,5239
979,C3495559,Juvenile arthritis,5329
980,C3495559,Juvenile arthritis,5352
981,C3495559,Juvenile arthritis,54502
982,C3495559,Juvenile arthritis,54757
983,C3495559,Juvenile arthritis,55
984,C3495559,Juvenile arthritis,55500
985,C3495559,Juvenile arthritis,5594
986,C3495559,Juvenile arthritis,5627
987,C3495559,Juvenile arthritis,60685
988,C3495559,Juvenile arthritis,64224
989,C3495559,Juvenile arthritis,6515
990,C3495559,Juvenile arthritis,6556
991,C3495559,Juvenile arthritis,6774
992,C3495559,Juvenile arthritis,6786
993,C3495559,Juvenile arthritis,6934
994,C3495559,Juvenile arthritis,694
995,C3495559,Juvenile arthritis,7027
996,C3495559,Juvenile arthritis,7035
997,C3495559,Juvenile arthritis,7057
998,C3495559,Juvenile arthritis,7130
999,C3495559,Juvenile arthritis,7280
1000,C3495559,Juvenile arthritis,732
1001,C3495559,Juvenile arthritis,7324
1002,C3495559,Juvenile arthritis,7844
1003,C3495559,Juvenile arthritis,7852
1004,C3495559,Juvenile arthritis,800
1005,C3495559,Juvenile arthritis,8013
1006,C3495559,Juvenile arthritis,81565
1007,C3495559,Juvenile arthritis,8291
1008,C3495559,Juvenile arthritis,8339
1009,C3495559,Juvenile arthritis,83699
1010,C3495559,Juvenile arthritis,8379
1011,C3495559,Juvenile arthritis,84281
1012,C3495559,Juvenile arthritis,84441
1013,C3495559,Juvenile arthritis,84519
1014,C3495559,Juvenile arthritis,84909
1015,C3495559,Juvenile arthritis,84981
1016,C3495559,Juvenile arthritis,85413
1017,C3495559,Juvenile arthritis,8794
1018,C3495559,Juvenile arthritis,926
1019,C3495559,Juvenile arthritis,929
1020,C3495559,Juvenile arthritis,9308
1021,C3495559,Juvenile arthritis,9314
1022,C3495559,Juvenile arthritis,9334
1023,C3495559,Juvenile arthritis,9468
1024,C3495559,Juvenile arthritis,9690
1025,C3495559,Juvenile arthritis,9788
1026,C3495559,Juvenile arthritis,9873
1027,C3495559,Juvenile arthritis,9886
1028,C0027659,"Neoplasms, Experimental",10140
1029,C0027659,"Neoplasms, Experimental",1019
1030,C0027659,"Neoplasms, Experimental",1728
1031,C0027659,"Neoplasms, Experimental",196
1032,C0027659,"Neoplasms, Experimental",2026
1033,C0027659,"Neoplasms, Experimental",2064
1034,C0027659,"Neoplasms, Experimental",2149
1035,C0027659,"Neoplasms, Experimental",22827
1036,C0027659,"Neoplasms, Experimental",25
1037,C0027659,"Neoplasms, Experimental",3082
1038,C0027659,"Neoplasms, Experimental",30834
1039,C0027659,"Neoplasms, Experimental",3265
1040,C0027659,"Neoplasms, Experimental",3274
1041,C0027659,"Neoplasms, Experimental",3458
1042,C0027659,"Neoplasms, Experimental",3558
1043,C0027659,"Neoplasms, Experimental",3592
1044,C0027659,"Neoplasms, Experimental",3593
1045,C0027659,"Neoplasms, Experimental",3832
1046,C0027659,"Neoplasms, Experimental",3845
1047,C0027659,"Neoplasms, Experimental",405
1048,C0027659,"Neoplasms, Experimental",407041
1049,C0027659,"Neoplasms, Experimental",4893
1050,C0027659,"Neoplasms, Experimental",5111
1051,C0027659,"Neoplasms, Experimental",5621
1052,C0027659,"Neoplasms, Experimental",574511
1053,C0027659,"Neoplasms, Experimental",595
1054,C0027659,"Neoplasms, Experimental",5970
1055,C0027659,"Neoplasms, Experimental",613
1056,C0027659,"Neoplasms, Experimental",6678
1057,C0027659,"Neoplasms, Experimental",6696
1058,C0027659,"Neoplasms, Experimental",682
1059,C0027659,"Neoplasms, Experimental",7124
1060,C0027659,"Neoplasms, Experimental",7422
1061,C0027659,"Neoplasms, Experimental",8725
1062,C0027659,"Neoplasms, Experimental",8743
1063,C0027658,"Neoplasms, Germ Cell and Embryonal",1761
1064,C0027658,"Neoplasms, Germ Cell and Embryonal",1911
1065,C0027658,"Neoplasms, Germ Cell and Embryonal",2067
1066,C0027658,"Neoplasms, Germ Cell and Embryonal",2072
1067,C0027658,"Neoplasms, Germ Cell and Embryonal",359787
1068,C0027658,"Neoplasms, Germ Cell and Embryonal",4254
1069,C0027658,"Neoplasms, Germ Cell and Embryonal",5460
1070,C0027658,"Neoplasms, Germ Cell and Embryonal",55729
1071,C0027658,"Neoplasms, Germ Cell and Embryonal",6337
1072,C0027658,"Neoplasms, Germ Cell and Embryonal",6515
1073,C0027658,"Neoplasms, Germ Cell and Embryonal",79923
1074,C0027658,"Neoplasms, Germ Cell and Embryonal",928
1075,C0027658,"Neoplasms, Germ Cell and Embryonal",9573
1076,C0002171,Alopecia Areata,102723878
1077,C0002171,Alopecia Areata,1493
1078,C0002171,Alopecia Areata,154064
1079,C0002171,Alopecia Areata,25824
1080,C0002171,Alopecia Areata,2833
1081,C0002171,Alopecia Areata,3559
1082,C0002171,Alopecia Areata,3627
1083,C0002171,Alopecia Areata,4283
1084,C0002171,Alopecia Areata,55014
1085,C0002171,Alopecia Areata,64375
1086,C0002171,Alopecia Areata,79465
1087,C0002170,Alopecia,100188784
1088,C0002170,Alopecia,1244
1089,C0002170,Alopecia,1392
1090,C0002170,Alopecia,142
1091,C0002170,Alopecia,23328
1092,C0002170,Alopecia,23476
1093,C0002170,Alopecia,367
1094,C0002170,Alopecia,4524
1095,C0002170,Alopecia,54503
1096,C0002170,Alopecia,55806
1097,C0002170,Alopecia,6716
1098,C0002170,Alopecia,6832
1099,C0002170,Alopecia,7421
1100,C0002170,Alopecia,7538
1101,C0002170,Alopecia,8797
1102,C0428977,Bradycardia,10911
1103,C0428977,Bradycardia,11188
1104,C0428977,Bradycardia,1129
1105,C0428977,Bradycardia,134
1106,C0428977,Bradycardia,1392
1107,C0428977,Bradycardia,1565
1108,C0428977,Bradycardia,1813
1109,C0428977,Bradycardia,183
1110,C0428977,Bradycardia,1906
1111,C0428977,Bradycardia,1907
1112,C0428977,Bradycardia,1908
1113,C0428977,Bradycardia,2641
1114,C0428977,Bradycardia,2771
1115,C0428977,Bradycardia,2796
1116,C0428977,Bradycardia,3350
1117,C0428977,Bradycardia,3827
1118,C0428977,Bradycardia,3972
1119,C0428977,Bradycardia,4922
1120,C0428977,Bradycardia,5173
1121,C0428977,Bradycardia,5443
1122,C0428977,Bradycardia,5617
1123,C0428977,Bradycardia,6863
1124,C0428977,Bradycardia,6869
1125,C0428977,Bradycardia,7200
1126,C0009447,Common Variable Immunodeficiency,115650
1127,C0009447,Common Variable Immunodeficiency,1380
1128,C0009447,Common Variable Immunodeficiency,23495
1129,C0009447,Common Variable Immunodeficiency,29851
1130,C0009447,Common Variable Immunodeficiency,4790
1131,C0009447,Common Variable Immunodeficiency,4791
1132,C0009447,Common Variable Immunodeficiency,5580
1133,C0009447,Common Variable Immunodeficiency,8742
1134,C0009447,Common Variable Immunodeficiency,930
1135,C0009447,Common Variable Immunodeficiency,931
1136,C0009447,Common Variable Immunodeficiency,975
1137,C0009447,Common Variable Immunodeficiency,987
1138,C0017658,Glomerulonephritis,133
1139,C0017658,Glomerulonephritis,1674
1140,C0017658,Glomerulonephritis,1675
1141,C0017658,Glomerulonephritis,183
1142,C0017658,Glomerulonephritis,2099
1143,C0017658,Glomerulonephritis,213
1144,C0017658,Glomerulonephritis,2833
1145,C0017658,Glomerulonephritis,3458
1146,C0017658,Glomerulonephritis,3553
1147,C0017658,Glomerulonephritis,3558
1148,C0017658,Glomerulonephritis,3559
1149,C0017658,Glomerulonephritis,3569
1150,C0017658,Glomerulonephritis,3576
1151,C0017658,Glomerulonephritis,3586
1152,C0017658,Glomerulonephritis,3606
1153,C0017658,Glomerulonephritis,3727
1154,C0017658,Glomerulonephritis,406892
1155,C0017658,Glomerulonephritis,406903
1156,C0017658,Glomerulonephritis,4803
1157,C0017658,Glomerulonephritis,4868
